sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,1,"iPhone11,8",,2022-08-17 01:06:10 +0000,2022-08-17 01:06:10 +0000,%,0.13329999923706054
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-08-29 22:32:46 +0000,2022-08-29 22:32:46 +0000,%,0.13140000343322755
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-16 02:01:59 +0000,2022-09-16 02:01:59 +0000,%,0.13649999618530273
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-16 22:15:16 +0000,2022-09-16 22:15:16 +0000,%,0.13340000152587891
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-21 20:25:38 +0000,2022-09-21 20:25:38 +0000,%,0.13590000152587892
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-21 20:35:06 +0000,2022-09-21 20:35:06 +0000,%,0.13590000152587892
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-21 20:35:35 +0000,2022-09-21 20:35:35 +0000,%,0.13590000152587892
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:23 +0000,2022-09-23 15:03:23 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:41 +0000,2022-09-23 15:03:41 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:41 +0000,2022-09-23 15:03:41 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:41 +0000,2022-09-23 15:03:41 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:41 +0000,2022-09-23 15:03:41 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:41 +0000,2022-09-23 15:03:41 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:41 +0000,2022-09-23 15:03:41 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:03:41 +0000,2022-09-23 15:03:41 +0000,%,0.13739999771118164
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-09-23 15:10:43 +0000,2022-09-23 15:10:43 +0000,%,0.13699999809265137
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-11-24 15:28:14 +0000,2022-11-24 15:28:14 +0000,%,0.12779999732971192
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:14:54 +0000,2022-12-04 12:14:54 +0000,%,0.12680000305175781
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:15:46 +0000,2022-12-04 12:15:46 +0000,%,0.12680000305175781
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:16:12 +0000,2022-12-04 12:16:12 +0000,%,0.12680000305175781
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:16:58 +0000,2022-12-04 12:16:58 +0000,%,0.12779999732971192
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:16:58 +0000,2022-12-04 12:16:58 +0000,%,0.12779999732971192
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:16:58 +0000,2022-12-04 12:16:58 +0000,%,0.12779999732971192
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:16:58 +0000,2022-12-04 12:16:58 +0000,%,0.12779999732971192
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:17:25 +0000,2022-12-04 12:17:25 +0000,%,0.12779999732971192
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-04 12:17:34 +0000,2022-12-04 12:17:34 +0000,%,0.12680000305175781
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-06 11:12:58 +0000,2022-12-06 11:12:58 +0000,%,0.12729999542236328
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-08 12:14:50 +0000,2022-12-08 12:14:50 +0000,%,0.12729999542236328
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,2,"iPhone11,8",,2022-12-16 11:10:23 +0000,2022-12-16 11:10:23 +0000,%,0.12689999580383302
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,7,"iPhone11,8",,2022-12-17 02:47:12 +0000,2022-12-17 02:47:12 +0000,%,0.1309000015258789
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,7,"iPhone11,8",,2022-12-17 02:47:12 +0000,2022-12-17 02:47:12 +0000,%,0.1309000015258789
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,7,"iPhone11,8",,2022-12-17 02:47:12 +0000,2022-12-17 02:47:12 +0000,%,0.1309000015258789
HKQuantityTypeIdentifierBodyFatPercentage,Renpho,7,"iPhone11,8",,2022-12-17 02:47:12 +0000,2022-12-17 02:47:12 +0000,%,0.1309000015258789
